GASVISION_FILEVERSION;4;apr.50;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
DECIMALSEPARATOR;,;;;;;;;;;;;;;;;;;;;;
DATESEPARATOR;.;;;;;;;;;;;;;;;;;;;;
SHORTDATEFORMAT;dd/MM/yyyy;;;;;;;;;;;;;;;;;;;;
TIMESEPARATOR;:;;;;;;;;;;;;;;;;;;;;
TIMEAMSTRING;;;;;;;;;;;;;;;;;;;;;
TIMEPMSTRING;;;;;;;;;;;;;;;;;;;;;
LONGTIMEFORMAT;hh:mm:ss;;;;;;;;;;;;;;;;;;;;
SESSION_HEADER;Avg.;60;03.10.2018;10:53:24;03.10.2018;18:56:51;Polytron;7000;ARBC0143;8.0;0;;;;;;;;;;
GASTYPE;H2O2;;;;;;;;;;;;;;;;;;;;
UNITNAME;ppm;;;;;;;;;;;;;;;;;;;;
GAS_A1;1;;;;;;;;;;;;;;;;;;;;
GAS_A2;2;;;;;;;;;;;;;;;;;;;;
RANGE;300;;;;;;;;;;;;;;;;;;;;
SERIALNO;ARCJ0042;;;;;;;;;;;;;;;;;;;;
PARTNO;6809705;;;;;;;;;;;;;;;;;;;;
CALDATE;03.04.2017;;;;;;;;;;;;;;;;;;;;
SENSORTYPE;EC;;;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:58:56;42,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:59:56;41,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:00:56;40,8;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:01:56;39,53;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:02:56;37,76;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:03:56;35,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:04:56;34,55;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:05:56;33,31;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:06:56;28,19;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:07:56;21,44;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:08:56;18,16;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:09:56;16,12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:10:56;14,32;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:11:56;12,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:12:56;12,12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:13:56;11,34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:14:56;10,39;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:15:56;9,668;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:16:56;9,188;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:17:56;8,823;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:18:56;8,496;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:19:56;8,093;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:20:56;7,696;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:21:56;7,339;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:22:56;7,033;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:23:56;6,896;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:24:56;6,623;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:25:56;6,436;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:26:56;6,258;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:27:56;6,083;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:28:56;5,869;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:29:56;5,64;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:30:56;5,378;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:31:56;5,48;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:32:56;5,705;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:33:56;5,788;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:34:56;6,328;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:35:56;9,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:36:56;10,69;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:37:56;11,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:38:56;11,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:39:56;11,49;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:40:56;11,82;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:41:56;12,19;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:42:56;12,42;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:43:56;13,52;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:44:56;19,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:45:56;28,86;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:46:56;37,35;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:47:56;42,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:48:56;46,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:49:56;50,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:50:56;55,75;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:51:56;59,93;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:52:56;64,16;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:53:56;68,06;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:54:56;69,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:55:56;69,63;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:56:56;67,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:57:56;66,46;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:58:56;65,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;12:59:56;63,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:00:56;62,28;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:01:56;60,73;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:02:56;59,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:03:56;57,63;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:04:56;56,01;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:05:56;54,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:06:56;52,93;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:07:56;51,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:08:56;49,55;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:09:56;48,06;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:10:56;46,67;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:11:56;45,42;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:12:56;44,07;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:13:56;43,06;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:14:56;42,09;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:15:56;41,22;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:16:56;40,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:17:56;39,62;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:18:56;38,73;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:19:56;37,84;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:20:56;37,17;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:21:56;36,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:22:56;36,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:23:56;35,52;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:24:56;30,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:25:56;26,57;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:26:56;23,42;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:27:56;21,14;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:28:56;19,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:29:56;18,26;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:30:56;16,92;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:31:56;15,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:32:56;14,47;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:33:56;13,47;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:34:56;13,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:35:56;13,29;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:36:56;13,49;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:37:56;13,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:38:56;13,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:39:56;13,62;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:40:56;13,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:41:56;13,87;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:42:56;14,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:43:56;14,32;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:44:56;14,48;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:45:56;14,68;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:46:56;14,86;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:47:56;16,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:48:56;20,41;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:49:56;21,89;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:50:56;22,32;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:51:56;22,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:52:56;22,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:53:56;22,52;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:54:56;22,41;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:55:56;22,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:56:56;24,17;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:57:56;29,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:58:56;38,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;13:59:56;47,04;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:00:56;54,13;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:01:56;60,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:02:56;66,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:03:56;72,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:04:56;75,91;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:05:56;78,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:06:56;81,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:07:56;84,23;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:08:56;84,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:09:56;82,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:10:56;80,23;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:11:56;78,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:12:56;73,61;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:13:56;63,11;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:14:56;53,38;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:15:56;45,22;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:16:56;39;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:17:56;34,54;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:18:56;30,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:19:56;27,91;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:20:56;26,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:21:56;24,82;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:22:56;23,02;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:23:56;21,51;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:24:56;20,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:25:56;18,62;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:26:56;17,35;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:27:56;16,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:28:56;15,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:29:56;14,83;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:30:56;14,16;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:31:56;13,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:32:56;12,91;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:33:56;12,47;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:34:56;12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:35:56;11,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:36:56;11,31;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:37:56;10,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:38:56;10,46;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:39:56;9,466;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:40:56;9,234;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:41:56;8,818;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:42:56;7,956;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:43:56;7,809;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:44:56;8,248;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:45:56;8,096;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:46:56;7,853;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:47:56;7,399;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:48:56;7,185;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:49:56;6,721;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:50:56;6,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:51:56;6,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:52:56;6,55;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:53:56;6,481;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:54:56;6,148;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:55:56;5,526;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:56:56;5,461;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:57:56;5,378;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:58:56;5,486;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;14:59:56;5,411;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:00:56;5,034;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:01:56;5,046;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:02:56;4,933;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:03:56;4,709;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:04:56;4,811;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:05:56;4,766;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:06:56;4,618;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:07:56;4,733;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:08:56;4,449;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:09:56;4,113;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:10:56;3,713;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:11:56;3,86;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:12:56;3,798;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:13:56;3,583;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:14:56;3,511;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:15:56;3,186;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:16:56;3,299;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:17:56;3,573;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:18:56;3,708;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:19:56;3,856;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:20:56;4,12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:21:56;4,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:22:56;4,416;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:23:56;4,586;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:24:56;4,653;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:25:56;4,826;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:26:56;4,985;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:27:56;5,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:28:56;5,18;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:29:56;5,271;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:30:56;5,299;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:31:56;5,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:32:56;5,349;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:33:56;5,299;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:34:56;5,376;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:35:56;5,498;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:36:56;5,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:37:56;5,638;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:38:56;5,726;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:39:56;5,859;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:40:56;6,378;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:41:56;7,289;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:42:56;8,038;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:43:56;9,218;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:44:56;11,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:45:56;16,34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:46:56;23,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:47:56;31,07;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:48:56;38,23;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:49:56;45,63;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:50:56;51,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:51:56;56,35;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:52:56;61,53;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:53:56;63,96;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:54:56;67,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:55:56;70,25;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:56:56;69,81;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:57:56;67,81;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:58:56;65,81;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;15:59:56;64,35;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:00:56;63,18;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:01:56;62,06;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:02:56;60,68;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:03:56;59,08;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:04:56;57,38;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:05:56;55,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:06:56;54,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:07:56;52,41;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:08:56;50,61;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:09:56;49,34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:10:56;48,14;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:11:56;47,03;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:12:56;45,88;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:13:56;44,93;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:14:56;43,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:15:56;42,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:16:56;41,97;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:17:56;41,01;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:18:56;40,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:19:56;39,32;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:20:56;38,54;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:21:56;37,93;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:22:56;37,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:23:56;36,82;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:24:56;36,25;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:25:56;35,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:26:56;34,87;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:27:56;34,42;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:28:56;33,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:29:56;33,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:30:56;33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:31:56;32,41;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:32:56;31,93;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:33:56;31,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:34:56;31,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:35:56;30,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:36:56;30,29;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:37:56;29,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:38:56;29,27;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:39:56;28,73;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:40:56;27,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:41:56;27,08;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:42:56;26,26;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:43:56;25,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:44:56;24,84;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:45:56;24,06;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:46:56;23,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:47:56;22,55;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:48:56;23,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:49:56;24,23;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:50:56;23,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:51:56;22,97;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:52:56;22,26;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:53:56;21,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:54:56;21,32;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:55:56;21,38;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:56:56;21,91;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:57:56;25,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:58:56;32,21;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;16:59:56;40,18;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:00:56;46,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:01:56;51,97;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:02:56;57,18;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:03:56;61,26;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:04:56;65,03;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:05:56;68,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:06:56;71,61;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:07:56;73,28;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:08:56;72,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:09:56;70,25;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:10:56;68,01;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:11:56;65,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:12:56;64,46;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:13:56;62,96;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:14:56;61,36;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:15:56;59,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:16:56;58,38;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:17:56;56,8;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:18:56;55,53;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:19:56;53,83;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:20:56;52,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:21:56;50,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:22:56;48,57;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:23:56;47,17;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:24:56;45,91;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:25:56;44,84;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:26:56;43,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:27:56;42,82;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:28:56;42,07;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:29:56;41,29;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:30:56;40,54;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:31:56;39,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:32:56;38,89;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:33:56;38,21;;;;;;;;;;;;;;;;;;
